_id,_fusion_group_id,_fusion_sources,phone_e164,source,country,city,latitude,phone_raw,map_url,categories,postal_code,address_line1,uber_eats_id,street,house_number,rating,id,state,name,longitude,website,name_norm,kaggle380k_id,rating_count,address_line2,_fusion_confidence,_fusion_metadata,yelp_id
yelp-40706,group_10683,"['uber_eats', 'yelp', 'kaggle380k']",141427366880.0,yelp,US,Milwaukee,4305981,141427366880.0,https://www.yelp.com/biz/asian-fusion-milwaukee?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,"['Asian', 'Asian Fusion', 'Asian fusion restaurant', 'Catering food and drink supplier', 'Chinese', 'Chinese restaurant', 'Delivery Chinese restaurant', 'Korean', 'Sichuan restaurant', 'chinese']",53202,1609 E North Ave,uber_eats-04781,E North Ave,1609,41.0,yelp-40706,WI,Asian Fusion,-87890028,http://asianfusionwi.com/,asian fusion,kaggle380k-152478,1510.0,C,5217391304347826,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'address_line1_rule': 'first_non_null', 'uber_eats_id_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'name_rule': 'longest_string', 'name_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['yelp-40706', 'kaggle380k-152478', 'uber_eats-04781', 'kaggle380k-300687'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'address_line2_rule': 'first_non_null'}",yelp-40706
yelp-78655,group_4404,"['yelp', 'kaggle380k']",180169217580.0,yelp,US,American Fork,40378448,180169217580.0,https://www.yelp.com/biz/sol-agave-american-fork-8?adjust_creative=0mZy4NB2YGVRIpYXkr27bQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0mZy4NB2YGVRIpYXkr27bQ,"['Mexican restaurant', 'mexican']",84003,749 West 100 North,,W 100 N,749,44.0,yelp-78655,UT,Sol Agave,-1118191889,https://www.solagave.com/,sol agave,kaggle380k-139029,14450.0,Suite CRA8,5227272727272727,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'name_rule': 'longest_string', 'name_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['yelp-78655', 'kaggle380k-139029', 'kaggle380k-250039'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'address_line2_rule': 'first_non_null'}",yelp-78655
yelp-75437,group_9846,"['yelp', 'kaggle380k']",,yelp,US,Norfolk,368967858,,https://www.yelp.com/biz/back-bay-bistro-norfolk-3?adjust_creative=0mZy4NB2YGVRIpYXkr27bQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0mZy4NB2YGVRIpYXkr27bQ,"['Bistro', 'nan']",23518,2200 Norview Ave,,Norview Ave,2200,26.0,yelp-75437,VA,Back Bay Bistro,-762019977,,back bay bistro,kaggle380k-088231,820.0,,4318181818181818,"{'phone_e164_rule': 'no_value', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'phone_raw_rule': 'no_value', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'name_rule': 'longest_string', 'name_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['yelp-75437', 'kaggle380k-088231', 'kaggle380k-303380'], 'website_rule': 'no_value', 'name_norm_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-75437
yelp-57359,group_3355,"['yelp', 'kaggle380k']",186027688860.0,yelp,US,Southington,416278868,186027688860.0,https://www.yelp.com/biz/gohan-sushi-southington-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,"['Hawaiian restaurant', 'Japanese restaurant', 'japanese']",6489,405 Queen St,,Queen St,405,49.0,yelp-57359,CT,Gohan Japanese Cuisine,-728725924,https://www.gohansushisouthington.com/,gohan japanese cuisine,kaggle380k-330734,1000.0,,5,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'name_rule': 'longest_string', 'name_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['yelp-57359', 'kaggle380k-330734', 'kaggle380k-028960'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-57359
kaggle380k-227456,group_9481,"['yelp', 'kaggle380k']",142529845970.0,kaggle_380k,US,Kirkland,476659597,142529845970.0,https://www.google.com/maps/place/Fan+Tang+Asian+Cafe/data=!4m7!3m6!1s0x549013d98f95822f:0x9b2c09c921407972!8m2!3d47.6659597!4d-122.1978738!16s%2Fg%2F11r9w02qj4!19sChIJL4KVj9kTkFQRcnlAIckJLJs?authuser=0&hl=en&rclk=1,"['Asian restaurant', 'Chinese restaurant', 'chinese']",98033,10615 NE 68th St,,NE 68th St,10615,43.0,kaggle380k-227456,WA,Fan Tang Asian Cafe - Kirkland,-1221978738,http://www.fantangcafe.com/,fan tang asian cafe,kaggle380k-227456,1400.0,,5083333333333333,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'name_rule': 'longest_string', 'name_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['kaggle380k-163491', 'yelp-14448', 'kaggle380k-227456'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-14448
kaggle380k-148596,group_12088,"['yelp', 'kaggle380k']",175756532000.0,kaggle_380k,US,Williamsburg,372822581,175756532000.0,https://www.google.com/maps/place/Amiraj+~+Modern+Indian+Kitchen/data=!4m7!3m6!1s0x89b0896ff3b6c279:0xc1d6b666bcc35c80!8m2!3d37.2822581!4d-76.7217973!16s%2Fg%2F1tk8pghn!19sChIJecK282-JsIkRgFzDvGa21sE?authuser=0&hl=en&rclk=1,"['Indian restaurant', 'Modern Indian restaurant', 'Restaurant', 'nan']",23185,204 Monticello Ave,,Monticello Ave,204,45.0,kaggle380k-148596,VA,Amiraj Modern Indian Kitchen,-767217973,https://www.amiraj.com/,amiraj modern indian kitchen,kaggle380k-148596,1180.0,,5,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'name_rule': 'longest_string', 'name_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['kaggle380k-148596', 'kaggle380k-193385', 'yelp-75104'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-75104
kaggle380k-032315,group_14603,"['yelp', 'kaggle380k']",186050071990.0,kaggle_380k,US,Wethersfield,417146446,186050071990.0,https://www.google.com/maps/place/Lenoci%27s+Italian+Kitchen/data=!4m7!3m6!1s0x89e6537f411ec215:0x348b84d4062cf527!8m2!3d41.7146446!4d-72.6530291!16s%2Fg%2F11lpxrs2w2!19sChIJFcIeQX9T5okRJ_UsBtSEizQ?authuser=0&hl=en&rclk=1,"['Italian restaurant', 'pizza', 'sandwiches']",6109,285 Main St,,Main St,285,48.0,kaggle380k-032315,CT,Lenoci's Italian Kitchen,-726530291,http://lenociskitchen.com/,lenoci s italian kitchen,kaggle380k-032315,720.0,,5,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'name_rule': 'longest_string', 'name_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['kaggle380k-032315', 'yelp-44458', 'kaggle380k-340220'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-44458
kaggle380k-367542,group_6369,"['yelp', 'kaggle380k']",161943536780.0,kaggle_380k,US,Coronado,326928379,161943536780.0,https://www.google.com/maps/place/Crown+Bistro/data=!4m7!3m6!1s0x80deacb503d7d937:0x6595e1c50db93f1e!8m2!3d32.6928379!4d-117.1761992!16s%2Fg%2F1tfk99x4!19sChIJN9nXA7Ws3oARHj-5DcXhlWU?authuser=0&hl=en&rclk=1,"['American restaurant', 'Bistro', 'Breakfast restaurant', 'breakfast', 'french']",92118,520 Orange Ave,,Orange Ave,520,46.0,kaggle380k-367542,CA,Crown Bistro,-1171761992,https://www.crownbistro.com/,crown bistro,kaggle380k-367542,5410.0,,5,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'name_rule': 'longest_string', 'name_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['kaggle380k-367542', 'kaggle380k-011006', 'yelp-11996'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-11996
kaggle380k-222445,group_4040,"['uber_eats', 'kaggle380k']",142522771180.0,kaggle_380k,US,Renton,474882353,142522771180.0,https://www.google.com/maps/place/Dairy+Queen+Grill+%26+Chill/data=!4m7!3m6!1s0x549067da18b76b4d:0x9fb74ca2201fc6a1!8m2!3d47.4882353!4d-122.155845!16s%2Fg%2F1v_vsm2r!19sChIJTWu3GNpnkFQRocYfIKJMt58?authuser=0&hl=en&rclk=1,"['American', 'Burgers', 'Chicken', 'Fast food restaurant', 'Ice Cream + Frozen Yogurt', 'Ice cream shop']",98059,4701 NE 4th St,uber_eats-13509,NE 4th St,4701,40.0,kaggle380k-222445,WA,Dairy Queen Grill & Chill,-122155845,https://www.dairyqueen.com/en-us/locations/wa/renton/4701-ne-4th-st/2303/?utm_source=organic&utm_campaign=yext%2F&y_source=1_ODk5NzA5OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,dairy queen grill chill,kaggle380k-222445,1240.0,,5103754940711462,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'address_line1_rule': 'first_non_null', 'uber_eats_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'name_rule': 'longest_string', 'name_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['kaggle380k-222445', 'kaggle380k-144983', 'uber_eats-13509'], 'website_rule': 'first_non_null', 'name_norm_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",
yelp-50129,group_9980,"['yelp', 'kaggle380k']",161426979330.0,yelp,US,Columbus,40050685,161426979330.0,https://www.yelp.com/biz/bibibop-asian-grill-columbus-7?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,['nan'],43219,241 Easton Town Ctr,,Easton Towne Center,241,40.0,yelp-50129,OH,BIBIBOP Asian Grill,-82915274,,bibibop asian grill,kaggle380k-273187,820.0,,5227272727272727,"{'phone_e164_rule': 'first_non_null', 'source_rule': 'first_non_null', 'country_rule': 'prefer_higher_trust', 'country_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'city_rule': 'prefer_higher_trust', 'city_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'latitude_rule': 'prefer_higher_trust', 'latitude_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'phone_raw_rule': 'first_non_null', 'map_url_rule': 'first_non_null', 'categories_rule': 'union', 'categories_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'postal_code_rule': 'prefer_higher_trust', 'postal_code_sources': ['yelp-50129'], 'address_line1_rule': 'first_non_null', 'yelp_id_rule': 'first_non_null', 'street_rule': 'prefer_higher_trust', 'street_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'house_number_rule': 'prefer_higher_trust', 'house_number_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'rating_rule': 'first_non_null', 'id_rule': 'first_non_null', 'state_rule': 'prefer_higher_trust', 'state_sources': ['yelp-50129'], 'name_rule': 'longest_string', 'name_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], '_id_rule': 'first_non_null', 'longitude_rule': 'prefer_higher_trust', 'longitude_sources': ['yelp-50129', 'kaggle380k-273187', 'kaggle380k-177261'], 'website_rule': 'no_value', 'name_norm_rule': 'first_non_null', 'rating_count_rule': 'first_non_null', 'kaggle380k_id_rule': 'first_non_null', 'address_line2_rule': 'no_value'}",yelp-50129
