id,source,name,name_norm,map_url,phone_raw,phone_e164,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
yelp-06966,yelp,bb.q Chicken National City,bb q chicken national city,https://www.yelp.com/biz/bb-q-chicken-national-city-national-city-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564115.0,16198564115.0,2527 E Plaza Blvd,,E Plaza Blvd,2527,National City,CA,91950,US,32.680520058424015,-117.0798909,[],4.3,170.0
yelp-06967,yelp,The Henry,the henry,https://www.yelp.com/biz/the-henry-coronado-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197621022.0,16197621022.0,1031 Orange Ave,,Orange Ave,1031,Coronado,CA,92118,US,32.6849,-117.17938,['breakfast'],4.4,1556.0
yelp-06968,yelp,The Remy,the remy,https://www.yelp.com/biz/the-remy-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199065570.0,16199065570.0,2445 Hotel Circle Pl,,Hotel Circle Pl,2445,San Diego,CA,92108,US,32.76083389437677,-117.187348,[],4.5,511.0
yelp-06969,yelp,Eat Crispy Burger,eat crispy burger,https://www.yelp.com/biz/eat-crispy-burger-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199817878.0,16199817878.0,327 Mile Of Cars Way,,Mile Of Cars Way,327,National City,CA,91950,US,32.66132507755452,-117.1050607,"['breakfast', 'burgers']",4.1,109.0
yelp-06970,yelp,Bowlegged BBQ,bowlegged bbq,https://www.yelp.com/biz/bowlegged-bbq-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16193017105.0,16193017105.0,4255 Market St,,Market St,4255,San Diego,CA,92102,US,32.711312670861,-117.103601060808,['bbq'],4.5,988.0
yelp-06971,yelp,Sabor Piri Piri Kitchen,sabor piri piri kitchen,https://www.yelp.com/biz/sabor-piri-piri-kitchen-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,804 B Ave,,B Ave,804,National City,CA,91950,US,32.676004913094815,-117.1048493556566,['vegan'],5.0,7.0
yelp-06972,yelp,Kiko's Place Seafood,kiko s place seafood,https://www.yelp.com/biz/kikos-place-seafood-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,41 E 8th St,,E 8th St,41,National City,CA,91950,US,32.67628,-117.1062,['seafood'],4.5,15.0
yelp-06973,yelp,Cocina 35,cocina 35,https://www.yelp.com/biz/cocina-35-coronado-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199963035.0,16199963035.0,1201 1st St,,1st St,1201,Coronado,CA,92118,US,32.69901356503426,-117.1701345081532,"['breakfast', 'mexican']",3.6,210.0
yelp-06974,yelp,Donburi Rice Bowls,donburi rice bowls,https://www.yelp.com/biz/donburi-rice-bowls-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564175.0,16198564175.0,41 E 8th St,,E 8th St,41,National City,CA,91950,US,32.67628466711332,-117.10620918217414,['japanese'],4.4,81.0
yelp-06975,yelp,Antojitos Colombianos Restaurant,antojitos colombianos restaurant,https://www.yelp.com/biz/antojitos-colombianos-restaurant-san-diego-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192370396.0,16192370396.0,2040 Imperial Ave,,Imperial Ave,2040,San Diego,CA,92102,US,32.7066043,-117.1451566,[],4.6,526.0
yelp-06976,yelp,Phonomenal,phonomenal,https://www.yelp.com/biz/phonomenal-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564216.0,16198564216.0,811 K Ave,,K Ave,811,National City,CA,91950,US,32.67885,-117.09544,[],4.9,427.0
yelp-06977,yelp,Silvia Pupuseria,silvia pupuseria,https://www.yelp.com/biz/silvia-pupuseria-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197736009.0,16197736009.0,916 E 8th St,,E 8th St,916,National City,CA,91950,US,32.6781542,-117.0973039,['mexican'],4.3,329.0
yelp-06978,yelp,Paik's Noodle,paik s noodle,https://www.yelp.com/biz/paiks-noodle-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197777345.0,16197777345.0,1430 E Plaza Blvd,,E Plaza Blvd,1430,National City,CA,91950,US,32.6760640271446,-117.0914058,['chinese'],4.1,22.0
yelp-06979,yelp,Las Cuatro Milpas,las cuatro milpas,https://www.yelp.com/biz/las-cuatro-milpas-san-diego-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192344460.0,16192344460.0,1857 Logan Ave,,Logan Ave,1857,San Diego,CA,92113,US,32.7019729044845,-117.145135,['mexican'],4.4,2905.0
yelp-06980,yelp,Vogue Tavern,vogue tavern,https://www.yelp.com/biz/vogue-tavern-chula-vista?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16193713322.0,16193713322.0,230 3rd Ave,,3rd Ave,230,Chula Vista,CA,91910,US,32.64359,-117.08115,['burgers'],4.3,276.0
yelp-06981,yelp,Bonchon,bonchon,https://www.yelp.com/biz/bonchon-national-city-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192452618.0,16192452618.0,1420 E Plaza Blvd,,E Plaza Blvd,1420,National City,CA,91950,US,32.67509988040343,-117.09108342944772,[],4.0,269.0
yelp-06982,yelp,The Ace Crab,the ace crab,https://www.yelp.com/biz/the-ace-crab-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192922659.0,16192922659.0,3403 E Plaza Blvd,,E Plaza Blvd,3403,National City,CA,91950,US,32.68463,-117.07134,['seafood'],4.3,395.0
yelp-06983,yelp,Alchemy Choose Thy Poison,alchemy choose thy poison,https://www.yelp.com/biz/alchemy-choose-thy-poison-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196350287.0,16196350287.0,1932 Kearney Ave,,Kearney Ave,1932,San Diego,CA,92113,US,32.70214,-117.14272,"['mexican', 'seafood']",4.8,114.0
yelp-06984,yelp,Tacos El Gordo,tacos el gordo,https://www.yelp.com/biz/tacos-el-gordo-chula-vista-6?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192717222.0,16192717222.0,556 Broadway,,Broadway,556,Chula Vista,CA,91910,US,32.62905,-117.08917,['mexican'],4.3,6895.0
yelp-06985,yelp,Lobster West,lobster west,https://www.yelp.com/biz/lobster-west-coronado?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196750002.0,16196750002.0,1033 B Ave,,B Ave,1033,Coronado,CA,92118,US,32.6839501913455,-117.178001601989,['seafood'],4.3,1524.0
yelp-06986,yelp,Bluewater Grill,bluewater grill,https://www.yelp.com/biz/bluewater-grill-coronado?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194350155.0,16194350155.0,1701 Strand Way,,Strand Way,1701,Coronado,CA,92118,US,32.67973886046282,-117.17523148984569,['seafood'],4.1,2390.0
yelp-06987,yelp,Todo Pa' La Cruda,todo pa la cruda,https://www.yelp.com/biz/todo-pa-la-cruda-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199195096.0,16199195096.0,2851 Imperial Ave,,Imperial Ave,2851,San Diego,CA,92102,US,32.70624,-117.13273,['mexican'],4.5,317.0
yelp-06988,yelp,Brigantine - Portside Pier,brigantine portside pier,https://www.yelp.com/biz/brigantine-portside-pier-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197194960.0,16197194960.0,1360 N Harbor Dr,,N Harbor Dr,1360,San Diego,CA,92101,US,32.7196254,-117.17357511165864,['seafood'],3.9,2049.0
yelp-06989,yelp,Crab City,crab city,https://www.yelp.com/biz/crab-city-san-diego-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197950779.0,16197950779.0,1985 National Ave,,National Ave,1985,San Diego,CA,92113,US,32.69991475846117,-117.14550267571975,['seafood'],4.4,253.0
yelp-06990,yelp,Ristorante Illando,ristorante illando,https://www.yelp.com/biz/ristorante-illando-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196935204.0,16196935204.0,1825 India St,,India St,1825,San Diego,CA,92101,US,32.724060725245366,-117.168259,['italian'],4.4,3307.0
yelp-06991,yelp,Zhangliang Malatang Spicy Hotpot,zhangliang malatang spicy hotpot,https://www.yelp.com/biz/zhangliang-malatang-spicy-hotpot-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564336.0,16198564336.0,1430 East Plaza Boulevard,,East Plaza Boulevard,1430,National City,CA,91950,US,32.6760482,-117.0914058,['chinese'],4.7,57.0
yelp-06992,yelp,Blanco Cocina + Cantina,blanco cocina cantina,https://www.yelp.com/biz/blanco-cocina-cantina-coronado?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18583994040.0,18583994040.0,1301 Orange Ave,,Orange Ave,1301,Coronado,CA,92118,US,32.683513,-117.178493,[],4.4,184.0
yelp-06993,yelp,Friends of Friends,friends of friends,https://www.yelp.com/biz/friends-of-friends-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197966210.0,16197966210.0,127 E 8th St,,E 8th St,127,National City,CA,91950,US,32.676558,-117.105345,['burgers'],4.7,213.0
yelp-06994,yelp,Ping Yang Thai,ping yang thai,https://www.yelp.com/biz/ping-yang-thai-national-city-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564198.0,16198564198.0,41 E 8th St,,E 8th St,41,National City,CA,91950,US,32.67628,-117.1062,['thai'],4.4,50.0
yelp-06995,yelp,Garage Buona Forchetta,garage buona forchetta,https://www.yelp.com/biz/garage-buona-forchetta-coronado-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196750079.0,16196750079.0,1000 C Ave,,C Ave,1000,Coronado,CA,92118,US,32.685297,-117.179008,"['breakfast', 'italian', 'pizza']",4.3,942.0
yelp-06996,yelp,Pho 7 Cow,pho 7 cow,https://www.yelp.com/biz/pho-7-cow-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195121549.0,16195121549.0,1025 Highland Ave,,Highland Ave,1025,National City,CA,91950,US,32.6762889,-117.0977448,[],4.6,872.0
yelp-06997,yelp,Cocina 35,cocina 35,https://www.yelp.com/biz/cocina-35-san-diego-10?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194315611.0,16194315611.0,1435 6th Ave,,6th Ave,1435,San Diego,CA,92101,US,32.720365,-117.159022,"['breakfast', 'mexican']",4.2,2175.0
yelp-06998,yelp,Barbusa,barbusa,https://www.yelp.com/biz/barbusa-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192381917.0,16192381917.0,1917 India St,,India St,1917,San Diego,CA,92101,US,32.724807,-117.168491,"['italian', 'seafood']",4.2,3640.0
yelp-06999,yelp,Camellia’s Brunch,camellia s brunch,https://www.yelp.com/biz/camellia-s-brunch-bonita-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,,,4538 Bonita Rd,,Bonita Rd,4538,Bonita,CA,91902,US,32.66144644323296,-117.0300532840191,['breakfast'],4.2,229.0
yelp-07000,yelp,Napoleone's Pizza House,napoleone s pizza house,https://www.yelp.com/biz/napoleones-pizza-house-national-city-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194742888.0,16194742888.0,619 National City Blvd,,National City Blvd,619,National City,CA,91950,US,32.67718546442117,-117.10712897055244,"['italian', 'pizza']",3.9,489.0
yelp-07001,yelp,Sammy's Restaurant & Bar,sammy s restaurant bar,https://www.yelp.com/biz/sammys-restaurant-and-bar-chula-vista-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194253333.0,16194253333.0,285 Bay Blvd,,Bay Blvd,285,Chula Vista,CA,91910,US,32.63659,-117.09982,['pizza'],4.3,235.0
yelp-07002,yelp,"Snooze, an A.M. Eatery",snooze an a m eatery,https://www.yelp.com/biz/snooze-an-a-m-eatery-san-diego-12?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195003344.0,16195003344.0,3940 Fifth Ave,,Fifth Ave,3940,San Diego,CA,92103,US,32.749001,-117.16067,['breakfast'],4.4,8848.0
yelp-07003,yelp,JJ’s Island Grindz,jj s island grindz,https://www.yelp.com/biz/jj-s-island-grindz-bonita-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197736644.0,16197736644.0,4154 Bonita Rd,,Bonita Rd,4154,Bonita,CA,91902,US,32.658828,-117.037576,['japanese'],4.3,755.0
yelp-07004,yelp,Oi Asian Fusion,oi asian fusion,https://www.yelp.com/biz/oi-asian-fusion-san-diego-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195646300.0,16195646300.0,1985 National Ave,,National Ave,1985,San Diego,CA,92113,US,32.6997397951308,-117.14525784926067,['japanese'],4.6,578.0
yelp-07005,yelp,Hudson & Nash,hudson nash,https://www.yelp.com/biz/hudson-and-nash-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195643333.0,16195643333.0,1 Park Blvd,,Park Blvd,1,San Diego,CA,92101,US,32.7043,-117.15865,[],4.1,316.0
yelp-07006,yelp,Carnitas Quiroga,carnitas quiroga,https://www.yelp.com/biz/carnitas-quiroga-national-city-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564106.0,16198564106.0,2241 Highland Ave,,Highland Ave,2241,National City,CA,91950,US,32.665471,-117.09336,['mexican'],4.6,131.0
yelp-07007,yelp,Saki Sushi & Grill,saki sushi grill,https://www.yelp.com/biz/saki-sushi-and-grill-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194774845.0,16194774845.0,2424 Hoover Ave,,Hoover Ave,2424,National City,CA,91950,US,32.6600434,-117.1052413,"['bbq', 'japanese']",4.7,232.0
yelp-07008,yelp,Tambayan Filipino BBQ & Grill,tambayan filipino bbq grill,https://www.yelp.com/biz/tambayan-filipino-bbq-and-grill-spring-valley-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195121700.0,16195121700.0,8300 Paradise Valley Rd,,Paradise Valley Rd,8300,Spring Valley,CA,91977,US,32.698149,-117.020117,['burgers'],4.3,284.0
yelp-07009,yelp,Carbon Angela’s Kitchen,carbon angela s kitchen,https://www.yelp.com/biz/carbon-angela-s-kitchen-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198901234.0,16198901234.0,2318 30th St,,30th St,2318,San Diego,CA,92104,US,32.73021931174349,-117.1296891,['italian'],4.7,236.0
yelp-07010,yelp,Breakfast Republic,breakfast republic,https://www.yelp.com/biz/breakfast-republic-san-diego-5?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16195018280.0,16195018280.0,707 G St,,G St,707,San Diego,CA,92101,US,32.7124414936264,-117.158169304,['breakfast'],4.1,2454.0
yelp-07011,yelp,Barrio Burger,barrio burger,https://www.yelp.com/biz/barrio-burger-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16193106747.0,16193106747.0,1805 Newton Ave,,Newton Ave,1805,San Diego,CA,92113,US,32.70069,-117.1476,['burgers'],4.8,62.0
yelp-07012,yelp,Seneca,seneca,https://www.yelp.com/biz/seneca-san-diego-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198778642.0,16198778642.0,901 Bayfront Ct,,Bayfront Ct,901,San Diego,CA,92101,US,32.716336,-117.171874,['italian'],3.8,1601.0
yelp-07013,yelp,Gaslamp Breakfast Company,gaslamp breakfast company,https://www.yelp.com/biz/gaslamp-breakfast-company-san-diego-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199373074.0,16199373074.0,551 J St,,J St,551,San Diego,CA,92101,US,32.70919,-117.15944,['breakfast'],4.0,1548.0
yelp-07014,yelp,Manuela Malasada & Coffee Co,manuela malasada coffee,https://www.yelp.com/biz/manuela-malasada-and-coffee-co-national-city-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198564944.0,16198564944.0,2720 E Plaza Blvd,,E Plaza Blvd,2720,National City,CA,91950,US,32.68019,-117.0781,[],4.1,126.0
yelp-07015,yelp,Grand Ole Bbq Y Asado,grand ole bbq y asado,https://www.yelp.com/biz/grand-ole-bbq-y-asado-san-diego-4?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197202211.0,16197202211.0,3302 32nd St,,32nd St,3302,San Diego,CA,92104,US,32.73946,-117.12525,"['bbq', 'latin']",4.4,1137.0
yelp-07016,yelp,Cocina de Barrio,cocina de barrio,https://www.yelp.com/biz/cocina-de-barrio-san-diego-3?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196772770.0,16196772770.0,3707 Fifth Ave,,Fifth Ave,3707,San Diego,CA,92103,US,32.745379,-117.160174,['breakfast'],4.5,1145.0
yelp-07017,yelp,Kabob Shack - Broadway,kabob shack broadway,https://www.yelp.com/biz/s-d-kabob-shack-chula-vista?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16193492504.0,16193492504.0,200 Broadway,,Broadway,200,Chula Vista,CA,91910,US,32.64079586802484,-117.09371047693443,['mediterranean'],4.5,295.0
yelp-07018,yelp,Encuentro Cafe,encuentro cafe,https://www.yelp.com/biz/encuentro-cafe-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192608060.0,16192608060.0,3941 Mason St,,Mason St,3941,San Diego,CA,92110,US,32.75283,-117.19735,[],4.5,812.0
yelp-07019,yelp,Farmer's Table - Chula Vista,farmer s table chula vista,https://www.yelp.com/biz/farmers-table-chula-vista-chula-vista?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192070325.0,16192070325.0,330 F St,,F St,330,Chula Vista,CA,91910,US,32.64069,-117.080862,"['breakfast', 'sandwiches']",3.9,1047.0
yelp-07020,yelp,Poboy Shop,poboy shop,https://www.yelp.com/biz/poboy-shop-san-diego-2?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18582298331.0,18582298331.0,220 Euclid Ave,,Euclid Ave,220,San Diego,CA,92114,US,32.706079,-117.085716,['seafood'],4.3,128.0
yelp-07021,yelp,Las Islas Filipinas,las islas filipinas,https://www.yelp.com/biz/las-islas-filipinas-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16192673746.0,16192673746.0,933 S Harbison Ave,,S Harbison Ave,933,National City,CA,91950,US,32.683498,-117.074047,[],4.2,91.0
yelp-07022,yelp,Miguel's Cocina,miguel s cocina,https://www.yelp.com/biz/miguels-cocina-coronado?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16194374237.0,16194374237.0,1351 Orange Ave,,Orange Ave,1351,Coronado,CA,92118,US,32.6825195,-117.1776206,['mexican'],3.9,2542.0
yelp-07023,yelp,Piedra Santa,piedra santa,https://www.yelp.com/biz/piedra-santa-san-diego?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16193106207.0,16193106207.0,555 W Ash St,,W Ash St,555,San Diego,CA,92101,US,32.71961194920384,-117.167591203687,[],4.7,214.0
yelp-07024,yelp,Ichiban Sando,ichiban sando,https://www.yelp.com/biz/ichiban-sando-chula-vista?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18582944179.0,18582944179.0,573 H St,,H St,573,Chula Vista,CA,91910,US,32.63153,-117.08852,"['japanese', 'sandwiches']",4.1,412.0
yelp-07025,yelp,La malcriada,la malcriada,https://www.yelp.com/biz/la-malcriada-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,18585998419.0,18585998419.0,1604 E 18th St,,E 18th St,1604,National City,CA,91950,US,32.671555,-117.086684,['mexican'],4.6,26.0
yelp-07026,yelp,Feast and Fareway,feast and fareway,https://www.yelp.com/biz/feast-and-fareway-coronado?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16199963322.0,16199963322.0,2000 Visalia Row,,Visalia Row,2000,Coronado,CA,92118,US,32.68473336073079,-117.16600249338164,[],4.3,368.0
yelp-07027,yelp,Chef Budda Blasian Soul Food,chef budda blasian soul food,https://www.yelp.com/biz/chef-budda-blasian-soul-food-san-diego-70?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16198661443.0,16198661443.0,1960 54th St,,54th St,1960,San Diego,CA,92105,US,32.7256,-117.08388,[],4.5,212.0
yelp-07028,yelp,Nandri Indian Cafe,nandri indian cafe,https://www.yelp.com/biz/nandri-indian-cafe-national-city?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16196753647.0,16196753647.0,106 E 8th St,,E 8th St,106,National City,CA,91950,US,32.67608,-117.10551,[],4.7,68.0
yelp-07029,yelp,Miguel's Cocina,miguel s cocina,https://www.yelp.com/biz/miguels-cocina-san-diego-10?adjust_creative=-gPx4vWNpo1SUGT24BO78g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-gPx4vWNpo1SUGT24BO78g,16197194962.0,16197194962.0,1360 N Harbor Dr,,N Harbor Dr,1360,San Diego,CA,92101,US,32.719348723825206,-117.1735978,['mexican'],3.9,783.0
