id1,id2,score,notes
kaggle380k-157674,yelp-13110,1.0,ml_classifier=SVC
kaggle380k-157676,yelp-06326,1.0,ml_classifier=SVC
kaggle380k-157677,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-157678,yelp-15429,1.0,ml_classifier=SVC
kaggle380k-157679,yelp-13078,1.0,ml_classifier=SVC
kaggle380k-157679,yelp-13119,1.0,ml_classifier=SVC
kaggle380k-157679,yelp-23453,1.0,ml_classifier=SVC
kaggle380k-157679,yelp-29645,1.0,ml_classifier=SVC
kaggle380k-157681,yelp-13065,1.0,ml_classifier=SVC
kaggle380k-157682,yelp-06278,1.0,ml_classifier=SVC
kaggle380k-157682,yelp-13034,1.0,ml_classifier=SVC
kaggle380k-157682,yelp-29562,1.0,ml_classifier=SVC
kaggle380k-157683,yelp-13058,1.0,ml_classifier=SVC
kaggle380k-157684,yelp-06220,1.0,ml_classifier=SVC
kaggle380k-157684,yelp-13026,1.0,ml_classifier=SVC
kaggle380k-157685,yelp-13093,1.0,ml_classifier=SVC
kaggle380k-157688,yelp-13348,1.0,ml_classifier=SVC
kaggle380k-157691,yelp-06278,1.0,ml_classifier=SVC
kaggle380k-157691,yelp-29562,1.0,ml_classifier=SVC
kaggle380k-157694,yelp-06359,1.0,ml_classifier=SVC
kaggle380k-157697,yelp-04965,1.0,ml_classifier=SVC
kaggle380k-157697,yelp-23501,1.0,ml_classifier=SVC
kaggle380k-157703,yelp-22899,1.0,ml_classifier=SVC
kaggle380k-157704,yelp-21466,1.0,ml_classifier=SVC
kaggle380k-157706,yelp-04965,1.0,ml_classifier=SVC
kaggle380k-157706,yelp-29609,1.0,ml_classifier=SVC
kaggle380k-157710,yelp-13145,1.0,ml_classifier=SVC
kaggle380k-157714,yelp-22657,1.0,ml_classifier=SVC
kaggle380k-157718,yelp-22690,1.0,ml_classifier=SVC
kaggle380k-157719,yelp-13335,1.0,ml_classifier=SVC
kaggle380k-157720,yelp-13348,1.0,ml_classifier=SVC
kaggle380k-157722,yelp-21458,1.0,ml_classifier=SVC
kaggle380k-157723,yelp-13282,1.0,ml_classifier=SVC
kaggle380k-157724,yelp-06285,1.0,ml_classifier=SVC
kaggle380k-157725,yelp-22666,1.0,ml_classifier=SVC
kaggle380k-157725,yelp-60901,1.0,ml_classifier=SVC
kaggle380k-157726,yelp-22500,1.0,ml_classifier=SVC
kaggle380k-157728,yelp-23478,1.0,ml_classifier=SVC
kaggle380k-157728,yelp-29646,1.0,ml_classifier=SVC
kaggle380k-157730,yelp-13129,1.0,ml_classifier=SVC
kaggle380k-157731,yelp-21450,1.0,ml_classifier=SVC
kaggle380k-157731,yelp-29609,1.0,ml_classifier=SVC
kaggle380k-157732,yelp-13099,1.0,ml_classifier=SVC
kaggle380k-157735,yelp-23501,1.0,ml_classifier=SVC
kaggle380k-157740,yelp-13088,1.0,ml_classifier=SVC
kaggle380k-157740,yelp-22389,1.0,ml_classifier=SVC
kaggle380k-157742,yelp-06298,1.0,ml_classifier=SVC
kaggle380k-157744,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-157748,yelp-06330,1.0,ml_classifier=SVC
kaggle380k-157750,yelp-13146,1.0,ml_classifier=SVC
kaggle380k-157752,yelp-13055,1.0,ml_classifier=SVC
kaggle380k-157756,yelp-13145,1.0,ml_classifier=SVC
kaggle380k-157756,yelp-21450,1.0,ml_classifier=SVC
kaggle380k-157756,yelp-22745,1.0,ml_classifier=SVC
kaggle380k-157758,yelp-13046,1.0,ml_classifier=SVC
kaggle380k-157759,yelp-22741,1.0,ml_classifier=SVC
kaggle380k-159079,yelp-23461,1.0,ml_classifier=SVC
kaggle380k-159300,yelp-23501,1.0,ml_classifier=SVC
kaggle380k-159307,yelp-04965,1.0,ml_classifier=SVC
kaggle380k-159308,yelp-04944,1.0,ml_classifier=SVC
kaggle380k-159308,yelp-04947,1.0,ml_classifier=SVC
kaggle380k-159312,yelp-60884,1.0,ml_classifier=SVC
kaggle380k-159316,yelp-22761,1.0,ml_classifier=SVC
kaggle380k-159328,yelp-60888,1.0,ml_classifier=SVC
kaggle380k-159329,yelp-60819,1.0,ml_classifier=SVC
kaggle380k-159329,yelp-60884,1.0,ml_classifier=SVC
kaggle380k-159332,yelp-21466,1.0,ml_classifier=SVC
kaggle380k-159333,yelp-60807,1.0,ml_classifier=SVC
kaggle380k-159335,yelp-22690,1.0,ml_classifier=SVC
kaggle380k-159336,yelp-60884,1.0,ml_classifier=SVC
kaggle380k-159337,yelp-60819,1.0,ml_classifier=SVC
kaggle380k-159337,yelp-60884,1.0,ml_classifier=SVC
kaggle380k-160854,yelp-13056,1.0,ml_classifier=SVC
kaggle380k-160854,yelp-29547,1.0,ml_classifier=SVC
kaggle380k-163064,yelp-04944,1.0,ml_classifier=SVC
kaggle380k-164065,yelp-04995,1.0,ml_classifier=SVC
kaggle380k-164075,yelp-21459,1.0,ml_classifier=SVC
kaggle380k-165632,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-165632,yelp-29615,1.0,ml_classifier=SVC
kaggle380k-175781,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-176035,yelp-13106,1.0,ml_classifier=SVC
kaggle380k-176036,yelp-13110,1.0,ml_classifier=SVC
kaggle380k-176040,yelp-13043,1.0,ml_classifier=SVC
kaggle380k-176043,yelp-13075,1.0,ml_classifier=SVC
kaggle380k-190374,yelp-04995,1.0,ml_classifier=SVC
kaggle380k-195898,yelp-22741,1.0,ml_classifier=SVC
kaggle380k-197485,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-197485,yelp-29615,1.0,ml_classifier=SVC
kaggle380k-197661,yelp-13056,1.0,ml_classifier=SVC
kaggle380k-197661,yelp-29547,1.0,ml_classifier=SVC
kaggle380k-202436,yelp-04925,1.0,ml_classifier=SVC
kaggle380k-204382,yelp-21450,1.0,ml_classifier=SVC
kaggle380k-204382,yelp-29609,1.0,ml_classifier=SVC
kaggle380k-204385,yelp-13046,1.0,ml_classifier=SVC
kaggle380k-204583,yelp-13018,1.0,ml_classifier=SVC
kaggle380k-208336,yelp-60884,1.0,ml_classifier=SVC
kaggle380k-208955,yelp-22690,1.0,ml_classifier=SVC
kaggle380k-212256,yelp-04965,1.0,ml_classifier=SVC
kaggle380k-212256,yelp-23501,1.0,ml_classifier=SVC
kaggle380k-212676,yelp-13058,1.0,ml_classifier=SVC
kaggle380k-213071,yelp-06278,1.0,ml_classifier=SVC
kaggle380k-213071,yelp-13034,1.0,ml_classifier=SVC
kaggle380k-213071,yelp-29562,1.0,ml_classifier=SVC
kaggle380k-217292,yelp-04944,1.0,ml_classifier=SVC
kaggle380k-217292,yelp-04947,1.0,ml_classifier=SVC
kaggle380k-218532,yelp-06326,1.0,ml_classifier=SVC
kaggle380k-231167,yelp-06278,1.0,ml_classifier=SVC
kaggle380k-231167,yelp-29562,1.0,ml_classifier=SVC
kaggle380k-231756,yelp-04965,1.0,ml_classifier=SVC
kaggle380k-231756,yelp-29609,1.0,ml_classifier=SVC
kaggle380k-234297,yelp-13068,1.0,ml_classifier=SVC
kaggle380k-235894,yelp-21459,1.0,ml_classifier=SVC
kaggle380k-237422,yelp-23501,1.0,ml_classifier=SVC
